Departamento,Provincia,Municipio,Ciudad / Comunidad,Total Asistencia Escolar,"Si, auna pública","Si, a una privada","Si, a una de convenio",No asiste,Sin especificar,Total Idioma Aprendido,Castellano,Quechua,Aymara,Guaraní,Otros Idiomas Oficiales,Otros Idiomas,Idioma extranjero,Sin especificar,No habla
La Paz,Sud Yungas,La Asunta,BARBARITO,18,10,4,0,4,0,68,44,1,22,0,1,0,0,0,0
La Paz,Sud Yungas,La Asunta,CAJONES,43,33,0,2,8,0,182,114,2,57,0,0,0,0,1,8
La Paz,Sud Yungas,La Asunta,FLORIATY,26,21,1,0,4,0,129,101,2,18,0,0,0,0,0,8
La Paz,Sud Yungas,La Asunta,GUALBERTO VILLARROEL,23,16,0,0,7,0,90,32,4,41,0,0,0,0,2,11
La Paz,Sud Yungas,La Asunta,LAGUNILLAS,125,74,6,4,41,0,331,212,10,95,1,0,0,0,2,11
La Paz,Sud Yungas,La Asunta,LAS PALMERAS,126,88,2,1,35,0,346,113,9,211,0,0,0,0,0,13
La Paz,Sud Yungas,La Asunta,NUEVA FLORIDA,109,84,2,2,20,1,318,81,56,57,0,0,0,0,89,35
La Paz,Sud Yungas,La Asunta,SAN PEDRO BAJO ZONA A,43,28,0,1,14,0,191,96,14,68,0,0,0,0,1,12
La Paz,Sud Yungas,La Asunta,LAS AMERICAS,76,63,1,0,12,0,172,104,20,41,0,0,0,0,0,7
La Paz,Sud Yungas,La Asunta,VILLA LITORAL,66,47,0,2,17,0,208,118,11,64,0,0,0,0,1,14
La Paz,Sud Yungas,La Asunta,SAN CRISTOBAL,63,49,2,0,11,1,207,96,53,47,0,0,0,0,1,10
La Paz,Sud Yungas,La Asunta,LA ASUNTA,719,476,116,6,115,6,2364,1684,78,439,0,1,0,3,33,126
La Paz,Sud Yungas,La Asunta,COROIQUILLO,35,29,0,0,6,0,128,66,20,36,0,0,0,0,0,6
La Paz,Sud Yungas,La Asunta,SAN LORENZO,98,73,1,2,22,0,369,175,90,73,0,0,0,0,3,28
La Paz,Sud Yungas,La Asunta,BELLA FLOR,36,26,0,2,8,0,96,34,48,8,0,0,0,0,1,5
La Paz,Sud Yungas,La Asunta,FLOR DE MAYO,27,25,1,0,1,0,92,61,2,23,0,0,0,0,0,6
La Paz,Sud Yungas,La Asunta,PALESTINA,101,81,0,2,17,1,407,211,42,124,0,0,0,0,9,21
La Paz,Sud Yungas,La Asunta,QUINUNI,121,89,2,3,26,1,347,196,12,110,0,0,0,0,7,22
La Paz,Sud Yungas,La Asunta,VILLA VICTORIA,71,61,4,0,6,0,257,150,2,84,0,0,0,0,4,17
La Paz,Sud Yungas,La Asunta,PORVENIR 20 DE MAYO,37,25,0,2,10,0,120,64,19,30,0,0,0,0,0,7
La Paz,Sud Yungas,La Asunta,SAN PEDRO C,154,120,5,3,25,1,444,197,57,159,0,0,0,0,2,29
La Paz,Sud Yungas,La Asunta,CUCHUMPAYA,40,35,0,0,5,0,122,78,10,26,0,0,0,0,1,7
La Paz,Sud Yungas,La Asunta,ISRAEL,85,64,1,1,19,0,300,115,110,60,0,0,0,0,3,12
La Paz,Sud Yungas,La Asunta,SAN PEDRO B,73,53,0,2,18,0,218,111,18,78,0,0,0,0,1,10
La Paz,Sud Yungas,La Asunta,NUEVOS HORIZONTES,107,83,2,0,21,1,370,232,55,60,1,6,0,0,1,15
La Paz,Sud Yungas,La Asunta,PRIMERO DE JULIO,67,49,3,3,12,0,211,111,6,82,0,0,0,0,0,12
La Paz,Sud Yungas,La Asunta,ASUNTA RIO SECO,49,36,0,0,12,1,184,108,5,55,0,0,0,0,7,9
La Paz,Sud Yungas,La Asunta,MIRAFLORES,9,6,0,0,3,0,35,9,14,7,0,0,0,0,0,5
La Paz,Sud Yungas,La Asunta,SAN MARTIN HUAYABAL,95,77,1,1,15,1,276,142,34,84,0,0,0,0,3,13
La Paz,Sud Yungas,La Asunta,SANTA ROSA DE QUINUNI,47,35,2,0,9,1,202,103,5,82,0,0,0,0,5,7
La Paz,Sud Yungas,La Asunta,ROSARIO ENTRE RIOS,17,16,0,0,1,0,62,19,4,29,0,1,0,0,8,1
La Paz,Sud Yungas,La Asunta,OCHO DE AGOSTO,22,15,0,0,7,0,61,12,33,9,0,0,0,0,1,6
La Paz,Sud Yungas,La Asunta,NUEVA AMERICA,40,34,0,0,6,0,138,47,73,11,0,0,0,0,0,7
La Paz,Sud Yungas,La Asunta,DIEZ RIOS DE CHAQUETY,31,24,0,1,5,1,130,64,0,62,0,0,0,0,1,3
La Paz,Sud Yungas,La Asunta,CERRO VERDE,33,23,1,0,9,0,95,38,1,51,0,0,0,0,0,5
La Paz,Sud Yungas,La Asunta,INTI CHAQUETI,19,16,0,0,3,0,49,5,23,4,0,0,0,0,14,3
La Paz,Sud Yungas,La Asunta,SANTO DOMINGO,8,4,0,1,3,0,30,9,4,13,0,0,0,0,4,0
La Paz,Sud Yungas,La Asunta,BOOPI MOTACAL,52,35,5,0,11,1,222,151,16,38,0,0,0,0,2,15
La Paz,Sud Yungas,La Asunta,ANTAMAYO,46,33,0,0,12,1,156,59,19,63,0,0,0,0,1,14
La Paz,Sud Yungas,La Asunta,LAGUNA VERDE,22,14,0,1,7,0,71,29,4,38,0,0,0,0,0,0
La Paz,Sud Yungas,La Asunta,ANDINA,60,33,2,2,22,1,252,218,3,19,0,0,0,0,2,10
La Paz,Sud Yungas,La Asunta,BONILLAS,30,16,5,0,8,1,92,54,10,21,0,0,0,0,1,6
La Paz,Sud Yungas,La Asunta,CENTRO INTI CHAQUETI,14,14,0,0,0,0,39,6,25,7,0,0,0,0,0,1
La Paz,Sud Yungas,La Asunta,PRIMERA SAN JUAN DE CHAQUETI,12,9,0,0,3,0,44,22,4,18,0,0,0,0,0,0
La Paz,Sud Yungas,La Asunta,SEGUNDA DE JUAN DE CHAQUETI,5,1,2,0,2,0,21,7,5,9,0,0,0,0,0,0
La Paz,Sud Yungas,La Asunta,SEGUNDA SAN MARTIN,101,85,0,0,16,0,291,122,70,82,0,0,0,0,2,15
La Paz,Sud Yungas,La Asunta,ROSAS PATA,12,9,1,0,2,0,63,34,0,26,0,0,0,0,0,3
La Paz,Sud Yungas,La Asunta,ILLIMANI,108,81,2,5,19,1,321,101,130,62,0,0,0,0,4,24
La Paz,Sud Yungas,La Asunta,BELLA VISTA,27,21,0,0,6,0,74,33,20,16,0,0,0,0,0,5
La Paz,Sud Yungas,La Asunta,CALIZAYA,161,121,9,1,28,2,676,497,28,112,1,0,0,0,6,32
La Paz,Sud Yungas,La Asunta,CHAROPLAYA,68,55,2,2,9,0,234,151,8,65,0,0,0,0,1,9
La Paz,Sud Yungas,La Asunta,EL PALMAR,96,87,0,1,4,4,307,191,36,59,0,0,0,0,6,15
La Paz,Sud Yungas,La Asunta,SAN BARTOLOME,125,90,8,2,25,0,403,288,8,79,0,0,0,0,8,20
La Paz,Sud Yungas,La Asunta,2DA SAN BARTOLOME,13,6,0,0,7,0,30,19,1,10,0,0,0,0,0,0
La Paz,Sud Yungas,La Asunta,UNION CALIZAYA,8,2,2,0,4,0,75,60,1,9,0,0,0,0,5,0
La Paz,Sud Yungas,La Asunta,SAN FELIPE,68,48,0,2,18,0,303,129,51,72,0,1,0,0,36,14
La Paz,Sud Yungas,La Asunta,COTAPATA,148,124,5,0,19,0,385,267,12,71,0,0,0,0,12,23
La Paz,Sud Yungas,La Asunta,SIGUANI CHICO,132,99,3,0,30,0,477,276,23,145,0,0,0,1,8,24
La Paz,Sud Yungas,La Asunta,SANTA ELENA,38,24,0,0,14,0,159,26,109,9,0,0,0,0,0,15
La Paz,Sud Yungas,La Asunta,NUEVA JERUSALEN,11,6,0,0,5,0,27,14,5,4,0,0,0,0,0,4
La Paz,Sud Yungas,La Asunta,SAN JOSE,174,126,6,1,41,0,451,290,39,110,0,0,0,0,2,10
La Paz,Sud Yungas,La Asunta,CHACARILLA,36,24,3,0,8,1,127,89,5,28,0,0,0,0,2,3
La Paz,Sud Yungas,La Asunta,COTACAJES,23,15,0,1,7,0,74,45,9,16,0,0,0,0,1,3
La Paz,Sud Yungas,La Asunta,AGUA RICA,70,54,1,1,13,1,220,62,125,13,0,0,0,0,3,17
La Paz,Sud Yungas,La Asunta,NOGAZANI,108,88,2,2,15,1,329,177,12,130,0,0,0,0,1,9
La Paz,Sud Yungas,La Asunta,ALTO OLIVOS,44,34,3,0,7,0,235,178,7,41,0,0,0,1,4,4
La Paz,Sud Yungas,La Asunta,ALTO OLIVO 1RO LA LIBERTAD,29,21,0,0,8,0,89,44,1,38,0,0,0,0,0,6
La Paz,Sud Yungas,La Asunta,VILLA NUEVA POTOSI,36,29,0,1,6,0,100,16,61,13,0,0,0,0,0,10
La Paz,Sud Yungas,La Asunta,INCA HUARA,52,41,0,0,10,1,182,5,112,3,0,3,0,0,47,12
La Paz,Sud Yungas,La Asunta,DIEZ DE FEBRERO,194,163,4,5,20,2,543,306,105,101,0,0,0,0,8,23
La Paz,Sud Yungas,La Asunta,SEGUNDO OLIVOS,27,21,0,0,6,0,65,50,3,11,0,0,0,0,1,0
La Paz,Sud Yungas,La Asunta,CHAMACA,66,47,4,1,14,0,205,170,2,22,0,0,0,0,0,11
La Paz,Sud Yungas,La Asunta,CHAROBAMBA,43,32,2,0,8,1,133,109,2,15,0,0,0,0,2,5
La Paz,Sud Yungas,La Asunta,TUNQUINI,46,35,0,0,11,0,210,159,2,40,0,0,0,0,2,7
La Paz,Sud Yungas,La Asunta,LA CASCADA,28,19,1,0,8,0,77,23,0,11,0,0,0,0,37,6
La Paz,Sud Yungas,La Asunta,SANTA FE,24,22,0,0,2,0,95,73,0,20,0,0,0,0,0,2
La Paz,Sud Yungas,La Asunta,ALTO CHOROBAMBA,31,22,1,0,8,0,136,76,1,51,0,1,0,0,1,6
La Paz,Sud Yungas,La Asunta,MONTE VERDE,23,18,0,0,5,0,64,35,6,22,0,0,0,0,0,1
La Paz,Sud Yungas,La Asunta,LA RINCONADA,5,4,0,0,1,0,15,6,2,6,0,0,0,0,0,1
La Paz,Sud Yungas,La Asunta,CHARIA,151,115,4,1,28,3,523,255,6,143,1,8,0,0,68,42
La Paz,Sud Yungas,La Asunta,PICHARI,137,104,1,3,28,1,413,252,8,126,0,0,0,0,8,19
La Paz,Sud Yungas,La Asunta,VILLA SANTIAGO,76,50,0,0,25,1,246,127,15,85,0,0,0,0,2,17
La Paz,Sud Yungas,La Asunta,VILLA BELEN ISLANI,33,26,1,0,6,0,103,52,1,43,0,0,0,0,3,4
La Paz,Sud Yungas,La Asunta,VILLA CAMACHO,11,5,0,0,5,1,46,14,0,27,0,0,0,0,2,3
La Paz,Sud Yungas,La Asunta,VILLA PEREGRINO,16,15,0,0,1,0,60,37,1,19,0,0,0,0,0,3
La Paz,Sud Yungas,La Asunta,COPALANI,211,167,14,6,22,2,711,480,56,126,0,0,0,0,14,35
La Paz,Sud Yungas,La Asunta,HUAYABAL,91,56,2,4,28,1,396,226,13,107,0,0,0,0,28,22
La Paz,Sud Yungas,La Asunta,LA CALZADA,397,288,9,10,80,10,1272,880,53,241,0,0,0,0,19,79
La Paz,Sud Yungas,La Asunta,SANTA ROSA,233,203,3,3,23,1,672,459,33,141,0,1,0,0,4,34
La Paz,Sud Yungas,La Asunta,CALZADA CHICO,29,24,0,0,5,0,97,91,1,3,0,0,0,0,1,1
La Paz,Sud Yungas,La Asunta,NUEVA UNION,73,52,2,0,19,0,276,150,8,110,0,0,0,0,1,7
La Paz,Sud Yungas,La Asunta,SAN JORGE,62,51,0,1,9,1,171,61,71,29,0,0,0,0,3,7
La Paz,Sud Yungas,La Asunta,TICAPATA,13,10,0,0,3,0,77,46,7,20,0,0,0,0,0,4
La Paz,Sud Yungas,La Asunta,HUAYRURUNI,5,3,0,0,2,0,33,20,3,10,0,0,0,0,0,0
La Paz,Sud Yungas,La Asunta,EL PARAISO,4,4,0,0,0,0,26,17,1,8,0,0,0,0,0,0
La Paz,Sud Yungas,La Asunta,CRUCE MERCEDES,352,296,7,3,45,1,1139,782,63,214,1,1,0,0,20,58
La Paz,Sud Yungas,La Asunta,TOTORA GRANDE,158,138,2,0,16,2,489,321,9,126,0,1,0,0,3,29
La Paz,Sud Yungas,La Asunta,SAN AGUSTIN,121,92,2,4,23,0,375,257,9,98,0,0,0,0,1,10
La Paz,Sud Yungas,La Asunta,VILLA COPALANI,47,38,0,0,9,0,134,57,0,69,0,0,0,0,0,8
La Paz,Sud Yungas,La Asunta,TOTORA CHICO,163,131,5,1,25,1,493,386,12,64,0,0,0,0,4,27
La Paz,Sud Yungas,La Asunta,VILLA CONCEPCION,8,7,0,0,1,0,65,45,2,15,0,0,0,0,1,2
La Paz,Sud Yungas,La Asunta,LOS PINOS,22,15,0,1,6,0,65,36,7,17,0,0,0,0,2,3
La Paz,Sud Yungas,La Asunta,LACACUEVA,10,6,0,0,4,0,35,21,1,13,0,0,0,0,0,0
La Paz,Sud Yungas,La Asunta,LA ESPERANZA,17,14,0,0,3,0,60,36,5,15,0,0,0,0,2,2
La Paz,Sud Yungas,La Asunta,SAN FERNANDO,64,48,0,0,13,3,244,126,22,78,1,0,0,0,5,12
La Paz,Sud Yungas,La Asunta,NORIA SAN LORENZO,74,49,0,1,24,0,225,117,62,22,0,0,0,0,0,24
La Paz,Sud Yungas,La Asunta,LIBERTAD SAN PABLO,28,25,1,0,2,0,101,45,2,42,0,0,0,0,1,11
La Paz,Sud Yungas,La Asunta,CHOROBAMBA,55,38,0,0,17,0,187,49,10,68,0,0,0,0,51,9
La Paz,Sud Yungas,La Asunta,PUERTO RICO,85,66,0,3,16,0,269,193,12,45,1,1,0,0,1,16
La Paz,Sud Yungas,La Asunta,PUERTO AROMA,59,43,0,1,15,0,247,128,10,88,0,0,0,0,3,18
La Paz,Sud Yungas,La Asunta,PUERTO MEJILLONES,48,34,1,2,10,1,178,84,36,46,0,0,0,0,3,9
La Paz,Sud Yungas,La Asunta,VILLA ASUNCION,10,9,0,0,1,0,33,25,1,6,0,0,0,0,1,0
La Paz,Sud Yungas,La Asunta,QUILLABAMBA,87,58,1,2,23,3,283,115,40,101,0,0,0,0,4,23
La Paz,Sud Yungas,La Asunta,LANCHIS AGUA CLARA,43,35,0,0,8,0,146,74,3,64,0,0,0,0,0,5
La Paz,Sud Yungas,La Asunta,AGUA CLARA,27,18,1,2,6,0,157,47,4,70,0,0,0,0,2,34
La Paz,Sud Yungas,La Asunta,PUERTO SAN LORENZO,75,52,2,0,21,0,302,185,8,85,0,1,0,1,5,17
La Paz,Sud Yungas,La Asunta,SIMON BOLIVAR III,51,43,0,1,7,0,155,68,3,74,0,0,0,0,1,9
La Paz,Sud Yungas,La Asunta,SIMON BOLIVAR IV,57,53,1,0,3,0,162,80,9,60,0,0,0,0,1,12
La Paz,Sud Yungas,La Asunta,SAN GABRIEL,5,3,1,0,1,0,47,21,9,11,0,0,0,0,1,5
La Paz,Sud Yungas,La Asunta,SANTA LUCIA,8,3,0,1,4,0,44,29,2,9,0,1,0,0,1,2
La Paz,Sud Yungas,La Asunta,VILLA EL PORVENIR,80,67,2,0,10,1,302,169,37,80,0,0,0,0,8,8
La Paz,Sud Yungas,La Asunta,JAHUIRA PAMPA,60,41,0,1,17,1,199,50,98,32,0,0,0,0,2,17
La Paz,Sud Yungas,La Asunta,EL TIGRE,3,1,0,0,2,0,39,37,1,0,0,0,0,0,0,1
La Paz,Sud Yungas,La Asunta,UNION PROGRESO,9,6,0,0,3,0,53,27,3,18,0,0,0,0,0,5
La Paz,Sud Yungas,La Asunta,SAN ANTONIO ALTO ITALAQUE,48,34,1,1,12,0,171,96,16,52,0,0,0,0,0,7
La Paz,Sud Yungas,La Asunta,NUEVA MERCEDES,31,20,0,0,11,0,102,51,5,36,0,0,0,0,1,9
La Paz,Sud Yungas,La Asunta,SANTA TERESITA,4,3,0,0,1,0,13,8,3,0,0,1,0,0,0,1
La Paz,Sud Yungas,La Asunta,5 DE AGOSTO,16,11,0,0,4,1,65,47,1,14,0,0,0,0,1,2
La Paz,Sud Yungas,La Asunta,NUEVO AMANECER,88,52,3,0,32,1,300,116,83,63,0,0,0,0,7,31
La Paz,Sud Yungas,La Asunta,20 DE AGOSTO LAS PALOMITAS,11,7,0,0,4,0,65,32,6,23,0,0,0,0,0,4
La Paz,Sud Yungas,La Asunta,KANIHUAYA,12,9,0,0,3,0,32,9,1,21,0,0,0,0,0,1
La Paz,Sud Yungas,La Asunta,QUILLA BAMBA SAN LORENZO,38,21,1,0,16,0,146,65,5,65,0,0,0,0,1,10
La Paz,Sud Yungas,La Asunta,SEGUNDA JAHUIRA PAMPA,10,4,0,0,6,0,41,4,32,3,0,0,0,0,2,0
La Paz,Sud Yungas,La Asunta,SIMON BOLIVAR 2DA,51,38,0,1,8,4,155,65,3,73,0,0,0,0,6,8
La Paz,Sud Yungas,La Asunta,UNION FORTALEZA,15,8,1,0,6,0,29,26,1,0,0,0,0,0,1,1
La Paz,Sud Yungas,La Asunta,AGROECOLOGICO DE JAYUNI,8,1,0,0,7,0,40,22,12,4,0,0,0,0,0,2
La Paz,Sud Yungas,La Asunta,21 DE AGOSTO,76,64,1,0,11,0,246,160,0,68,0,0,0,0,4,14
La Paz,Sud Yungas,La Asunta,LOS OLIVOS,40,30,1,0,9,0,162,103,12,32,0,0,0,0,2,13
La Paz,Sud Yungas,La Asunta,SIGUANI GRANDE,265,189,4,4,64,4,1023,744,78,130,0,1,0,2,20,48
La Paz,Sud Yungas,La Asunta,PRIMERO DE AGOSTO,11,4,1,1,5,0,59,31,5,19,0,0,0,0,0,4
La Paz,Sud Yungas,La Asunta,20 DE AGOSTO,12,8,0,0,4,0,44,19,10,14,0,0,0,0,0,1
La Paz,Sud Yungas,La Asunta,AUCOPAN SAIPINA,77,59,1,0,16,1,319,160,36,97,0,0,0,0,2,24
La Paz,Sud Yungas,La Asunta,CEDRONI,77,61,0,0,16,0,245,124,41,58,0,0,0,0,1,21
La Paz,Sud Yungas,La Asunta,PUERTO CARMEN,5,3,1,0,1,0,41,28,2,11,0,0,0,0,0,0
La Paz,Sud Yungas,La Asunta,ALTO SIGUANI,68,36,3,0,28,1,232,144,32,38,0,0,0,0,2,16
La Paz,Sud Yungas,La Asunta,12 DE AGOSTO,54,46,0,0,8,0,157,76,15,56,0,0,0,0,0,10
La Paz,Sud Yungas,La Asunta,CASTELETO,4,3,0,0,1,0,72,31,2,33,0,0,0,2,1,3
La Paz,Sud Yungas,La Asunta,MEJILLONES,19,10,0,0,9,0,86,16,3,55,0,0,0,0,3,9
La Paz,Sud Yungas,La Asunta,SAN JUAN DE NARANJANI,21,14,0,0,7,0,114,28,1,73,0,0,0,1,1,10
La Paz,Sud Yungas,La Asunta,YANAMAYU,244,199,8,5,31,1,644,430,4,134,0,1,0,0,36,39
La Paz,Sud Yungas,La Asunta,CASTELETO ARCUSIRI,16,13,0,0,3,0,77,14,0,53,0,0,0,0,4,6
La Paz,Sud Yungas,La Asunta,ALTO NARANJANI,5,3,0,0,2,0,41,10,8,16,0,0,0,0,0,7
La Paz,Sud Yungas,La Asunta,NARANJANI B,14,8,0,0,6,0,39,10,1,25,0,0,0,0,0,3
La Paz,Sud Yungas,La Asunta,VILLA CARMEN,32,10,11,0,11,0,162,60,31,62,0,0,0,0,1,8
La Paz,Sud Yungas,La Asunta,COLOPAMPA GRANDE,173,150,3,1,19,0,471,300,21,110,0,0,0,0,1,39
La Paz,Sud Yungas,La Asunta,NUEVA ESPERANZA,28,24,0,1,3,0,115,27,1,79,0,0,0,0,6,2
La Paz,Sud Yungas,La Asunta,ALTO COLOPAMPA,52,32,4,4,11,1,105,85,5,6,0,0,0,0,2,7
La Paz,Sud Yungas,La Asunta,VILLA ESPERANZA,8,4,0,0,4,0,121,78,1,29,0,0,0,0,8,5
La Paz,Sud Yungas,La Asunta,VILLA ESPERANZA,97,27,1,0,67,2,191,129,6,52,0,0,0,0,2,2
La Paz,Sud Yungas,La Asunta,VILLA ESPERANZA,126,85,3,1,37,0,404,215,10,152,0,0,0,0,5,22
La Paz,Sud Yungas,La Asunta,ALTO BALLIVIAN,45,32,3,1,9,0,129,52,69,6,0,0,0,0,0,2
La Paz,Sud Yungas,La Asunta,PLAYA ANCHA,56,32,8,3,13,0,218,141,6,42,0,0,0,0,2,27
La Paz,Sud Yungas,La Asunta,CENTRO CONCHITAS,47,21,2,8,11,5,220,115,12,80,0,0,0,0,6,7
La Paz,Sud Yungas,La Asunta,CENTRO TOCORONI,141,113,2,3,23,0,416,270,5,136,0,0,0,0,0,5
La Paz,Sud Yungas,La Asunta,CONCHITA CHICO,75,44,2,18,10,1,232,127,5,87,0,0,0,0,3,10
La Paz,Sud Yungas,La Asunta,CONCHITA GRANDE,67,39,4,5,19,0,220,151,8,52,0,0,0,0,1,8
La Paz,Sud Yungas,La Asunta,INCA PUCARA,56,31,2,6,17,0,236,163,2,59,0,0,0,0,1,11
La Paz,Sud Yungas,La Asunta,SAN JUAN,137,69,1,44,22,1,494,242,98,119,0,0,0,0,7,28
La Paz,Sud Yungas,La Asunta,SANTIAGO CHICO,105,85,4,5,11,0,361,253,18,71,0,0,0,1,4,14
La Paz,Sud Yungas,La Asunta,SANTIAGO 7 LOMAS,85,44,11,12,18,0,259,181,9,55,0,0,0,0,3,11
La Paz,Sud Yungas,La Asunta,SIETE LOMAS,108,94,1,0,13,0,360,219,8,107,0,0,0,0,9,17
La Paz,Sud Yungas,La Asunta,VILLA BARRIENTOS,27,20,0,0,7,0,74,49,9,13,0,0,0,0,0,3
La Paz,Sud Yungas,La Asunta,ALTO SANTIAGO,15,9,0,0,6,0,46,34,5,6,0,0,0,0,0,1
La Paz,Sud Yungas,La Asunta,SANTIAGO TOCORONI,203,161,6,5,29,2,647,392,34,161,0,0,0,0,8,52
La Paz,Los Andes,Pucarani,ANCOCAGUA,183,154,7,8,12,2,570,103,0,443,0,0,0,0,10,14
La Paz,Los Andes,Pucarani,CALACHACA,25,19,5,0,1,0,77,27,0,48,0,0,0,0,1,1
La Paz,Los Andes,Pucarani,CHACALLETA,74,59,1,3,10,1,278,26,0,250,0,0,0,0,0,2
La Paz,Los Andes,Pucarani,CHAUCHA,32,28,1,2,1,0,147,35,0,106,0,0,0,0,3,3
La Paz,Los Andes,Pucarani,COHANI,35,31,2,0,2,0,123,5,0,108,0,0,0,0,5,5
La Paz,Los Andes,Pucarani,COTA COTA,293,241,14,5,31,2,873,86,1,763,0,0,0,0,6,17
La Paz,Los Andes,Pucarani,HOSPITAL,113,94,2,1,15,1,436,101,0,323,0,0,0,0,5,7
La Paz,Los Andes,Pucarani,VILLA ANDINO,25,21,0,1,3,0,111,9,0,102,0,0,0,0,0,0
La Paz,Los Andes,Pucarani,LIQUIÑOSO,36,33,2,0,1,0,135,19,0,112,0,0,0,0,0,4
La Paz,Los Andes,Pucarani,MUCUÑA,145,132,0,1,12,0,449,10,0,434,0,0,0,0,1,4
La Paz,Los Andes,Pucarani,PAMPACALLO,53,27,6,18,2,0,240,24,0,208,0,0,0,0,3,5
La Paz,Los Andes,Pucarani,SEGUENCA,108,93,1,2,12,0,351,94,1,242,0,0,0,0,4,10
La Paz,Los Andes,Pucarani,SIVIRUYU,32,30,0,0,2,0,142,47,0,93,0,0,0,0,0,2
La Paz,Los Andes,Pucarani,PUCARANI,304,243,24,7,25,5,1313,894,4,348,2,4,0,1,31,29
La Paz,Los Andes,Pucarani,ANTAPATA BAJA,57,45,2,0,10,0,173,56,0,111,0,0,0,0,1,5
La Paz,Los Andes,Pucarani,QUERARANI,72,65,2,0,5,0,200,27,1,166,0,0,0,0,1,5
La Paz,Los Andes,Pucarani,JANKOCALA,27,22,0,0,3,2,103,36,0,56,0,0,0,0,4,7
La Paz,Los Andes,Pucarani,ANATAPATA ALTA,31,28,1,1,1,0,160,50,0,105,0,0,0,0,0,5
La Paz,Los Andes,Pucarani,ANTAPATA VELASTIGUI,12,11,0,0,1,0,70,20,0,46,0,0,0,0,1,3
La Paz,Los Andes,Pucarani,HUARISUYO,112,102,1,0,8,1,353,83,0,254,0,0,0,0,4,12
La Paz,Los Andes,Pucarani,MACHACAMARCA,196,168,1,3,24,0,588,156,0,398,0,0,0,0,4,30
La Paz,Los Andes,Pucarani,CONDORIRI,136,102,1,5,28,0,414,22,0,357,0,0,0,0,2,33
La Paz,Los Andes,Pucarani,ALTO VILLA SEHUENCA,34,29,1,0,4,0,114,36,1,67,0,0,0,0,2,8
La Paz,Los Andes,Pucarani,COHANA,219,178,4,1,35,1,820,72,1,719,0,0,0,0,10,18
La Paz,Los Andes,Pucarani,COHANA GRANDE,31,22,0,2,7,0,129,10,0,118,0,0,0,0,0,1
La Paz,Los Andes,Pucarani,PAKOLLO,77,63,2,0,11,1,286,9,0,265,0,0,0,0,3,9
La Paz,Los Andes,Pucarani,SAN PEDRO,35,23,7,5,0,0,145,22,0,113,0,0,0,0,6,4
La Paz,Los Andes,Pucarani,TACACHI,8,6,0,0,2,0,36,1,0,34,0,0,0,0,0,1
La Paz,Los Andes,Pucarani,PAMPA COHANA,38,36,1,0,1,0,151,4,0,142,0,0,0,0,1,4
La Paz,Los Andes,Pucarani,QUIRCOCHA,15,8,4,2,1,0,83,5,0,78,0,0,0,0,0,0
La Paz,Los Andes,Pucarani,CACHUMA,14,11,0,1,2,0,96,3,0,92,0,0,0,0,1,0
La Paz,Los Andes,Pucarani,CHIRIOCO,118,93,5,2,17,1,373,40,0,307,0,0,0,0,8,18
La Paz,Los Andes,Pucarani,CHUÑAVI,215,180,3,6,25,1,670,259,1,380,0,0,0,1,9,20
La Paz,Los Andes,Pucarani,PAXIAMAYA,106,90,2,1,12,1,406,42,1,346,0,0,0,0,7,10
La Paz,Los Andes,Pucarani,SANTA ANA,162,129,6,4,18,5,528,64,1,428,0,0,0,0,10,25
La Paz,Los Andes,Pucarani,PATAMANTA,304,255,3,6,40,0,857,404,2,404,0,0,0,0,20,27
La Paz,Los Andes,Pucarani,CHURIAQUI,66,52,2,1,9,2,291,83,0,201,0,0,0,1,2,4
La Paz,Los Andes,Pucarani,TUJUYO,238,186,16,12,23,1,817,138,1,651,0,0,0,0,8,19
La Paz,Los Andes,Pucarani,CAVIÑA,78,53,13,4,7,1,285,33,0,231,0,0,0,0,18,3
La Paz,Los Andes,Pucarani,HUANOCOLLO,31,24,2,1,3,1,121,12,1,96,0,0,0,0,8,4
La Paz,Los Andes,Pucarani,HUARIALTAYA,34,28,0,0,5,1,102,29,0,66,0,0,0,0,4,3
La Paz,Los Andes,Pucarani,IQUIACA ALTA,78,71,1,0,4,2,274,69,0,187,0,1,0,0,10,7
La Paz,Los Andes,Pucarani,IQUIACA BAJA,67,60,1,1,5,0,315,54,0,219,0,2,0,0,29,11
La Paz,Los Andes,Pucarani,IQUIACA GRANDE,55,53,0,0,2,0,248,21,0,150,0,8,0,0,58,11
La Paz,Los Andes,Pucarani,VILLA IQUIACA,18,16,1,0,1,0,138,21,0,114,0,1,0,0,2,0
La Paz,Los Andes,Pucarani,CHOJASIVI,229,187,0,10,27,5,816,82,2,690,0,1,0,0,26,15
La Paz,Los Andes,Pucarani,ACHACHICALA,139,65,7,46,20,1,411,37,0,363,0,0,0,0,5,6
La Paz,Los Andes,Pucarani,TIQUIPA,94,56,1,28,6,3,360,38,0,304,0,0,0,1,5,12
La Paz,Los Andes,Pucarani,LUCARMATA,64,12,1,44,7,0,151,7,0,143,0,0,0,0,1,0
La Paz,Los Andes,Pucarani,CHALLAJAHUIRA,31,27,0,2,2,0,106,25,0,72,0,0,0,0,1,8
La Paz,Los Andes,Pucarani,CHUCARA,63,57,0,0,6,0,174,1,0,168,0,0,0,0,1,4
