Departamento,Provincia,Municipio,Ciudad / Comunidad,Total,0 años de edad,1 año de edad,2 años de edad,3 años de edad,4 años de edad,5 años de edad,6 años de edad,7 años de edad,8 años de edad,9 años de edad,10 años de edad,11 años de edad,12 años de edad,13 años de edad,14 años de edad,15 años de edad,16 años de edad,17 años de edad,18 años de edad,19 años de edad,20 a 24 años de edad,25 a 29 años de edad,30 a 34 años de edad,35 a 39 años de edad,40 a 44 años de edad,45 a 49 años de edad,50 a 54 años de edad,55 a 59 años de edad,60 a 64 años de edad,65 a 69 años de edad,70 a 74 años de edad,75 a 79 años de edad,80 a 84 años de edad,85 a 89 años de edad,90 a 94 años de edad,95 años y mas
La Paz,Bautista Saavedra,Charazani,SOTO PATA,187,5,9,8,10,5,6,10,4,7,3,4,4,5,3,3,6,3,4,2,4,13,20,12,10,8,4,2,1,6,4,2,0,0,0,0,0
La Paz,Bautista Saavedra,Charazani,FLORIDA,134,3,4,1,7,4,4,5,7,2,6,2,5,3,4,3,1,7,1,2,1,8,8,16,6,4,7,5,3,2,1,2,0,0,0,0,0
La Paz,Bautista Saavedra,Charazani,QUITA CALZON,84,2,1,1,2,1,1,2,5,2,2,1,3,2,1,3,4,4,2,5,3,9,6,3,5,2,5,0,3,2,0,1,0,0,0,0,1
La Paz,Bautista Saavedra,Charazani,CARMEN PAMPA,34,1,0,0,0,0,1,0,0,1,0,2,0,3,0,1,1,2,1,1,1,8,2,3,0,2,4,0,0,0,0,0,0,0,0,0,0
La Paz,Bautista Saavedra,Charazani,CHONTALAKA,71,0,1,1,1,0,0,0,1,0,0,1,2,0,1,1,2,4,3,1,0,13,9,4,8,3,7,2,3,1,2,0,0,0,0,0,0
La Paz,Bautista Saavedra,Charazani,PATA WIKOS,53,0,3,4,3,3,3,2,0,2,4,1,2,3,0,1,1,0,1,1,0,5,2,2,4,2,2,0,0,1,0,0,0,0,0,1,0
La Paz,Bautista Saavedra,Charazani,CHAROBAMBA,31,0,0,3,1,3,2,1,3,0,1,0,1,0,1,0,1,0,0,0,0,4,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0
La Paz,Bautista Saavedra,Charazani,PARAISO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
La Paz,Bautista Saavedra,Charazani,BRONCINI GRANDE,77,5,1,1,7,1,4,0,4,3,2,0,2,0,1,1,2,2,1,0,4,9,7,8,9,1,0,0,1,0,0,1,0,0,0,0,0
La Paz,Bautista Saavedra,Charazani,TOLAPAMPA,87,4,5,1,5,1,4,2,4,3,1,5,4,1,1,1,3,2,2,1,2,7,7,3,9,3,1,1,2,1,0,0,0,1,0,0,0
La Paz,Bautista Saavedra,Charazani,HUAYRAPATA,80,1,1,2,4,0,1,5,1,2,1,1,1,5,2,2,1,2,2,7,1,6,8,3,3,4,2,4,4,2,1,0,0,0,0,0,1
La Paz,Bautista Saavedra,Charazani,CALUYO,125,2,1,5,0,3,1,3,7,1,2,4,5,3,3,9,1,5,3,3,0,8,3,5,11,5,5,7,5,1,6,1,4,2,0,1,0
La Paz,Bautista Saavedra,Charazani,CHACARAPI,214,6,4,7,5,4,5,4,8,5,4,2,0,9,4,5,7,4,2,4,3,20,12,14,10,16,12,8,10,4,1,2,6,2,4,0,1
La Paz,Bautista Saavedra,Charazani,CHARI,179,1,6,3,4,5,10,3,6,7,4,7,5,5,2,4,6,4,0,4,2,15,7,11,7,12,14,5,3,10,1,2,4,0,0,0,0
La Paz,Bautista Saavedra,Charazani,INCAMAN,8,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
La Paz,Bautista Saavedra,Charazani,CHUÑINI,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
La Paz,Bautista Saavedra,Charazani,SANTA ROSA DE CAATA,775,13,10,10,15,9,6,8,12,15,16,11,12,18,23,21,19,21,20,14,16,54,68,33,43,49,49,41,37,27,22,22,23,8,4,6,0
La Paz,Bautista Saavedra,Curva,CURVA,1 047,38,26,27,23,37,23,19,32,21,25,23,5,28,15,25,21,27,23,21,18,88,82,80,70,60,43,29,29,26,25,13,8,10,2,3,2
La Paz,Bautista Saavedra,Curva,CAALAYA,264,9,1,8,5,5,6,9,8,6,4,5,5,8,2,7,4,6,3,7,4,18,19,7,14,18,16,5,2,12,6,11,12,9,1,2,0
La Paz,Bautista Saavedra,Curva,MEDALLANI,118,2,6,2,3,2,5,3,2,4,3,1,2,4,2,5,3,1,6,1,2,11,11,6,6,5,5,4,3,3,5,0,0,0,0,0,0
La Paz,Bautista Saavedra,Curva,CAÑISAYA,251,5,8,5,9,7,6,5,7,6,4,5,7,8,6,7,3,6,3,5,5,21,20,13,12,12,10,8,5,11,7,4,3,4,1,0,3
La Paz,Bautista Saavedra,Curva,TOTO RANI,13,0,1,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0
La Paz,Bautista Saavedra,Curva,CABALLUNI,39,1,0,1,0,1,2,1,1,2,2,0,3,0,0,3,0,1,2,0,1,4,0,3,2,3,1,1,1,1,1,0,1,0,0,0,0
La Paz,Bautista Saavedra,Curva,AKHANANI,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
La Paz,Bautista Saavedra,Curva,ISALPAMPA,51,0,0,1,0,1,0,1,0,0,1,2,1,1,1,2,4,0,2,3,0,5,4,4,3,5,5,2,0,0,2,0,1,0,0,0,0
La Paz,Bautista Saavedra,Curva,QALA TURO,59,1,1,0,1,1,0,1,1,2,1,0,2,1,3,1,1,1,0,2,0,7,0,3,4,3,3,1,1,2,0,5,6,2,1,0,1
La Paz,Bautista Saavedra,Curva,CARAGUATA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0
La Paz,Bautista Saavedra,Curva,CAALAYA,9,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
La Paz,Bautista Saavedra,Curva,PAJAN,93,0,0,5,1,3,2,3,3,4,3,1,2,5,3,1,2,1,1,2,0,9,11,2,6,4,3,2,3,5,4,0,1,0,0,1,0
La Paz,Bautista Saavedra,Curva,QUELLWA COTA,56,3,1,1,3,2,1,1,0,2,0,3,1,2,0,1,1,1,1,0,1,6,3,6,3,1,2,4,1,1,0,1,2,0,1,0,0
La Paz,Bautista Saavedra,Curva,SANACHI,99,5,1,5,1,4,2,5,5,3,3,2,3,1,2,1,2,2,5,2,3,6,9,5,3,1,5,3,2,1,4,2,1,0,0,0,0
La Paz,Bautista Saavedra,Curva,PULIPATA,47,3,1,3,0,1,2,1,1,0,3,1,2,1,0,1,1,0,3,0,0,2,4,3,4,2,2,0,1,0,1,4,0,0,0,0,0
La Paz,Bautista Saavedra,Curva,LAGUNILLAS,191,5,2,5,5,4,2,5,4,2,3,2,6,5,2,4,5,7,5,2,2,14,12,16,12,13,8,7,8,11,3,3,2,4,1,0,0
La Paz,Bautista Saavedra,Curva,TAYPI CAÑUMA,678,19,7,15,14,16,11,11,17,21,11,19,15,15,12,11,14,13,14,13,11,67,67,54,47,43,30,23,18,17,12,12,5,3,0,0,1
La Paz,Bautista Saavedra,Curva,UPINHUAYA,261,7,2,7,4,7,2,2,6,2,3,3,3,8,4,6,10,8,3,8,4,9,14,8,16,15,6,8,14,12,13,13,14,15,1,1,3
La Paz,Manco Kapac,Copacabana,ALTO SAN PEDRO,132,0,2,0,1,4,1,4,4,3,3,3,3,1,3,0,4,2,1,1,1,3,7,11,7,4,10,7,13,6,7,7,5,0,0,3,1
La Paz,Manco Kapac,Copacabana,CHAMACANI,106,5,0,2,3,0,0,2,1,4,3,1,1,4,2,2,4,2,3,3,1,3,11,0,1,5,8,5,4,8,5,4,4,4,0,0,1
La Paz,Manco Kapac,Copacabana,CHAÑI,238,1,2,3,3,6,3,7,3,4,4,5,2,4,4,5,3,4,5,3,1,17,9,10,13,13,19,20,13,17,8,5,9,9,2,0,2
La Paz,Manco Kapac,Copacabana,CHAAPAMPA,129,1,3,2,3,4,1,2,3,1,0,4,2,4,0,5,0,1,2,2,1,9,12,10,7,5,7,9,5,5,5,8,2,4,0,0,0
La Paz,Manco Kapac,Copacabana,CUSIJATA,402,5,5,10,8,5,6,8,8,5,12,10,8,14,10,7,12,11,14,7,5,37,22,20,14,31,21,12,11,17,17,13,7,8,1,1,0
La Paz,Manco Kapac,Copacabana,HUACUYO,700,9,7,6,14,12,17,12,15,13,18,12,16,13,21,16,26,17,25,15,15,35,40,28,33,43,34,34,42,30,29,23,16,7,4,2,1
La Paz,Manco Kapac,Copacabana,HUAYRA SUCUPA,173,1,0,1,0,4,2,1,5,4,0,4,0,6,3,5,0,2,2,5,1,7,6,11,11,5,10,9,5,19,11,8,14,6,4,0,1
La Paz,Manco Kapac,Copacabana,CHISSI,336,12,3,3,5,5,6,3,8,4,5,8,6,6,6,7,9,13,7,5,8,23,16,13,13,21,15,17,17,18,20,17,7,5,5,0,0
La Paz,Manco Kapac,Copacabana,MARCA KOSCO,130,7,1,2,4,1,1,2,2,1,2,6,1,3,0,3,2,1,0,2,1,9,6,4,7,6,5,9,6,7,13,6,7,1,1,0,1
La Paz,Manco Kapac,Copacabana,SAN MIGUEL DE HUECO,148,1,1,2,0,4,3,5,3,4,4,3,3,4,3,1,2,3,3,3,1,5,8,4,6,8,17,7,9,5,6,5,9,2,2,1,1
La Paz,Manco Kapac,Copacabana,SOPOCACHI,75,2,3,1,0,1,0,2,0,2,3,3,1,3,0,0,4,1,0,1,0,2,4,4,5,3,2,4,7,6,2,5,1,1,2,0,0
La Paz,Manco Kapac,Copacabana,TOCOPA,189,4,3,3,0,1,0,1,1,4,2,3,1,5,3,6,9,8,7,2,1,13,4,3,2,14,11,10,17,18,12,9,6,3,1,0,2
La Paz,Manco Kapac,Copacabana,VILLA AJANANI,28,0,1,0,2,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,3,4,0,1,0,3,3,1,0,1,0,0,1,0,0
La Paz,Manco Kapac,Copacabana,COPACABANA,5 731,98,94,109,105,129,90,76,121,129,97,126,111,143,118,118,123,110,101,109,77,407,465,443,378,347,294,253,206,189,197,138,100,69,42,14,5
La Paz,Manco Kapac,Copacabana,AYLLU ORIGINARIO AJANANI,136,0,2,1,0,1,0,3,3,3,5,2,1,4,1,1,3,3,5,3,1,14,7,4,11,5,14,5,6,5,7,9,4,2,1,0,0
La Paz,Manco Kapac,Copacabana,COPACATI BAJA,169,3,2,4,3,1,4,1,3,1,4,3,1,1,5,4,1,3,1,5,3,14,5,11,9,6,10,11,9,8,11,6,9,4,3,0,0
La Paz,Manco Kapac,Copacabana,KASANI,374,2,2,9,4,10,12,4,14,6,4,5,4,6,5,10,11,5,6,5,2,10,25,38,27,17,17,23,29,19,15,10,12,4,1,1,0
La Paz,Manco Kapac,Copacabana,SAHUIÑA,428,5,1,6,9,9,9,7,8,9,10,9,8,12,14,10,10,11,10,4,6,21,21,27,26,22,28,23,20,13,19,18,11,6,5,1,0
La Paz,Manco Kapac,Copacabana,VILUYO,179,4,2,2,2,5,1,5,1,3,1,4,5,6,1,8,1,4,2,3,1,7,12,14,16,10,9,10,12,7,7,5,5,3,1,0,0
La Paz,Manco Kapac,Copacabana,LOCKA,729,16,15,11,12,14,9,14,12,12,12,18,10,19,17,13,7,18,14,11,9,48,59,52,39,39,34,46,37,38,29,13,13,6,11,1,1
La Paz,Manco Kapac,Copacabana,JISKA KOTA,226,3,3,3,7,3,5,5,4,3,5,2,5,2,0,5,3,4,5,3,3,13,22,14,22,16,19,8,8,9,5,6,3,2,6,0,0
La Paz,Manco Kapac,Copacabana,VILLA VISTA,320,3,6,5,6,7,3,5,4,6,3,4,4,6,5,6,4,11,5,6,6,21,20,21,22,30,16,20,15,16,11,7,7,5,2,2,0
La Paz,Manco Kapac,Copacabana,YAMPUPATA,365,10,3,5,9,8,4,4,10,1,5,5,9,2,11,10,5,3,2,6,8,19,17,16,20,19,12,32,28,23,17,12,11,10,6,2,1
La Paz,Manco Kapac,Copacabana,CHACHAPOYA,133,3,1,3,1,1,0,3,2,3,5,1,1,1,2,4,4,1,1,3,1,5,11,3,2,7,6,11,6,9,9,5,11,4,3,0,0
La Paz,Manco Kapac,Copacabana,CHALLAPAMPA,481,4,2,7,6,13,6,11,13,11,16,11,13,18,12,14,12,15,11,8,6,39,20,25,26,32,23,19,19,16,21,12,8,4,6,2,0
La Paz,Manco Kapac,Copacabana,KELLAY BELEN,165,1,3,3,4,3,2,2,2,3,4,3,2,5,3,6,2,6,3,7,3,7,9,7,2,5,8,14,10,11,7,6,4,5,3,0,0
La Paz,Manco Kapac,Copacabana,KOLLASUYO,97,3,2,0,4,4,3,1,4,2,0,1,2,1,1,0,1,2,0,1,2,5,0,3,9,3,7,4,6,9,3,5,5,4,0,0,0
La Paz,Manco Kapac,Copacabana,SANTA ANA,205,0,1,3,1,3,2,5,8,6,3,8,9,8,6,10,5,1,2,3,3,13,8,17,9,9,15,10,6,10,9,5,1,5,1,0,0
La Paz,Manco Kapac,Copacabana,SICUANI,65,0,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,4,0,3,0,0,4,6,5,12,10,3,6,3,2,1,0
La Paz,Manco Kapac,Copacabana,SIRIPACA,204,3,1,2,4,2,3,4,2,3,3,1,2,7,2,4,8,1,5,4,2,20,4,7,9,10,13,16,10,13,13,12,9,3,1,0,1
La Paz,Manco Kapac,Copacabana,TITICACHI,248,4,0,2,4,1,3,0,4,3,3,4,3,4,3,4,4,1,3,4,3,16,9,6,4,13,22,26,12,19,13,22,11,12,3,3,0
La Paz,Manco Kapac,Copacabana,YUMANI,746,8,12,19,10,20,15,10,18,24,16,18,19,20,18,17,19,18,10,8,7,37,33,44,61,39,46,30,31,32,31,23,17,9,2,4,1
La Paz,Manco Kapac,Copacabana,ISLA DE LA LUNA,70,1,0,1,1,0,2,0,1,1,2,0,5,2,3,1,1,2,1,0,0,3,2,5,9,6,2,2,4,6,2,2,0,1,1,1,0
La Paz,Manco Kapac,Copacabana,SAMPAYA,203,0,0,1,1,1,3,4,1,2,2,5,4,5,2,3,0,1,2,0,2,6,7,4,11,9,13,23,17,13,14,17,13,8,7,1,1
La Paz,Manco Kapac,Copacabana,CHALLA ISLA DEL SOL,871,7,12,18,14,11,13,12,12,19,17,33,15,27,19,19,22,19,17,21,8,42,38,45,57,44,40,40,35,48,53,45,32,8,7,2,0
La Paz,Manco Kapac,San Pedro de Tiquina,SAN PEDRO DE TIQUINA,694,4,14,9,15,12,10,14,12,12,15,13,15,11,14,15,8,12,14,31,9,37,55,48,38,37,35,33,35,38,28,27,12,6,4,2,0
La Paz,Manco Kapac,San Pedro de Tiquina,OJJELAYA,113,0,1,0,1,0,0,2,1,1,2,3,2,1,3,4,2,1,2,4,0,2,5,2,4,7,6,14,9,8,8,4,6,4,2,2,0
La Paz,Manco Kapac,San Pedro de Tiquina,SILAYA,97,0,1,0,3,1,1,0,0,0,1,2,2,3,2,2,4,0,0,0,0,7,3,2,3,6,7,6,3,6,14,9,6,2,1,0,0
La Paz,Manco Kapac,San Pedro de Tiquina,SAN PABLO DE TIQUINA,981,14,13,18,20,16,18,17,30,17,20,9,13,34,15,14,22,21,20,17,15,75,62,70,51,51,52,46,49,43,46,34,15,14,4,3,3
La Paz,Manco Kapac,San Pedro de Tiquina,LOJPAYA,160,0,1,2,3,2,0,0,2,5,2,3,1,1,2,2,0,0,1,1,2,4,2,7,1,8,11,14,5,21,18,20,5,10,4,0,0
La Paz,Manco Kapac,San Pedro de Tiquina,SANTIAGO DE OJJE,439,4,2,3,2,2,3,4,5,6,13,6,3,2,4,5,4,1,4,2,2,15,6,10,11,18,21,39,39,63,50,31,17,15,18,4,5
La Paz,Manco Kapac,San Pedro de Tiquina,LUPALAYA,482,3,4,5,10,4,5,4,12,13,6,14,8,13,9,14,5,9,5,12,5,35,32,59,44,32,16,20,18,19,15,18,6,5,2,0,1
La Paz,Manco Kapac,San Pedro de Tiquina,CALATA CAPURITA,287,6,2,6,2,5,2,2,7,2,6,5,6,9,10,4,4,1,5,5,1,17,9,11,10,9,14,21,19,24,17,14,20,10,2,0,0
La Paz,Manco Kapac,San Pedro de Tiquina,CALATA GRANDE,415,3,1,5,7,3,5,5,3,0,6,9,3,6,5,8,12,8,6,10,4,15,11,21,23,21,22,27,36,32,26,19,22,14,10,4,3
La Paz,Manco Kapac,San Pedro de Tiquina,CALATA SAN MARTIN,261,2,1,1,4,3,4,3,6,1,4,4,7,4,6,4,3,2,3,3,1,4,8,5,7,15,17,11,22,35,27,21,12,9,1,0,1
La Paz,Manco Kapac,San Pedro de Tiquina,VILLA SAN MARTIN,86,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,6,3,1,3,4,6,5,9,12,9,6,3,7,2,1,0
La Paz,Manco Kapac,San Pedro de Tiquina,CAMACACHI,313,2,6,6,7,5,5,6,5,10,5,6,3,12,4,4,4,10,8,3,3,14,14,14,17,12,18,18,6,26,17,14,13,9,5,2,0
La Paz,Manco Kapac,San Pedro de Tiquina,CHICHARRO,357,1,2,2,2,1,1,5,9,5,5,4,9,13,7,7,4,5,4,6,5,8,12,11,17,18,34,21,23,24,29,32,11,11,9,0,0
La Paz,Manco Kapac,San Pedro de Tiquina,CORIHUAYA,337,5,5,6,6,6,5,5,6,8,4,5,8,9,7,9,8,7,5,7,5,16,8,17,16,15,21,18,12,23,28,20,8,7,1,1,0
La Paz,Manco Kapac,San Pedro de Tiquina,HUAYLLANI,235,0,3,4,5,0,2,3,3,1,4,2,3,3,4,1,2,3,2,2,1,11,12,9,10,9,9,22,18,26,16,19,17,8,1,0,0
La Paz,Manco Kapac,San Pedro de Tiquina,ISLA TAQUIRI,286,5,2,3,2,3,2,8,6,9,7,6,3,9,3,4,2,12,5,7,9,30,29,13,11,17,19,13,5,13,6,7,3,6,4,3,0
La Paz,Manco Kapac,San Pedro de Tiquina,VILLA AMACARI,509,3,6,4,3,10,6,6,9,7,10,5,5,7,5,9,4,12,6,7,8,30,15,20,18,19,26,41,28,42,49,44,21,16,5,1,2
La Paz,Manco Kapac,Tito Yupanqui,ALTO SIHUALAYA,525,3,7,4,13,4,10,4,10,6,4,9,11,11,10,14,17,12,19,22,12,45,75,42,35,29,20,25,16,8,8,7,8,1,2,0,2
La Paz,Manco Kapac,Tito Yupanqui,CHIQUIPATA,626,6,9,6,16,10,2,2,4,2,1,6,10,11,11,10,15,12,18,11,12,64,52,43,49,37,46,38,39,34,24,9,10,5,1,0,1
La Paz,Manco Kapac,Tito Yupanqui,CHICHILAYA,347,2,2,2,8,0,2,4,2,4,1,1,4,2,4,3,6,2,5,1,4,28,23,21,23,27,28,27,33,18,15,19,16,6,1,2,1
La Paz,Manco Kapac,Tito Yupanqui,COAQUIPA,517,2,5,6,11,6,12,7,9,5,10,17,7,9,6,13,15,6,8,16,9,45,35,31,26,34,38,28,26,17,14,12,16,9,4,2,1
La Paz,Manco Kapac,Tito Yupanqui,HUATAPAMPA,576,2,0,2,4,1,3,3,5,8,5,8,13,17,10,13,14,10,17,22,3,53,51,40,40,38,31,33,36,19,28,17,14,8,4,4,0
La Paz,Manco Kapac,Tito Yupanqui,TITO YUPANQUI,3 459,33,35,55,48,59,44,60,44,69,52,76,41,96,53,55,106,70,97,101,72,360,343,292,279,231,167,131,114,99,81,32,27,26,7,2,2
La Paz,Manco Kapac,Tito Yupanqui,ALTO PARQUE PUJIO,211,11,0,3,2,1,3,0,2,0,1,3,3,0,2,0,3,2,5,1,6,23,28,19,15,18,13,13,8,5,6,10,2,1,1,1,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,CHAMBI CHICO,53,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,3,1,1,4,0,5,2,3,5,6,6,0,0,1,0,3,3,1,0,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,COTAPATA,90,0,1,2,1,1,1,2,2,4,2,3,2,1,6,1,3,2,5,2,1,9,4,2,4,2,4,4,7,3,4,1,2,1,1,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,HILATA ALTA,32,2,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,3,3,3,0,1,0,1,2,5,2,0,1,0,0,1,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,SAN PEDRO DE CURAHUARA,502,1,4,5,5,4,6,8,5,9,5,11,7,12,10,12,17,11,12,20,7,49,30,30,22,45,37,28,20,24,8,15,8,8,4,3,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,HUAYHUASI,85,1,0,1,1,1,0,4,1,2,4,0,1,3,0,4,1,5,1,0,0,5,9,7,2,5,5,3,2,3,4,2,5,0,3,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,VILACOTA,77,2,3,3,1,2,2,2,1,0,1,1,2,0,3,2,1,1,2,2,3,4,2,9,4,3,0,8,3,2,2,2,1,2,1,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,ÑEQUE JAHUIRA,90,2,0,3,2,3,2,1,3,3,2,3,2,4,2,4,3,3,4,0,0,5,1,3,3,5,3,5,4,4,5,0,2,3,1,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,TIKA BELEN,115,1,4,3,4,1,3,2,4,2,3,2,1,6,2,1,4,1,2,0,2,9,7,6,8,3,7,11,3,3,5,3,0,1,0,0,1
La Paz,Gualberto Villarroel,San Pedro de Curahuara,UNION VILLA PAMPA,97,4,3,1,1,1,1,1,1,2,2,1,2,2,3,1,2,0,3,1,1,6,6,10,7,2,7,6,8,4,3,1,1,2,1,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,SARACA SANTIAGO DE RAYO PUCARA,72,1,2,0,2,0,1,2,3,0,1,0,0,1,2,1,1,3,2,0,1,5,6,1,5,6,3,4,2,3,5,1,4,2,2,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,TOLA WILLQUE,341,4,7,3,4,3,4,5,2,3,2,3,3,8,2,8,7,6,5,11,5,31,21,43,39,20,26,13,13,11,5,3,5,8,3,5,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,SUPURANI,51,0,0,0,1,1,0,0,1,0,0,0,0,4,3,2,4,4,1,1,0,1,2,2,9,4,4,2,2,0,2,0,1,0,0,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,VILLA WALCANI,158,1,4,6,5,4,3,3,8,3,8,4,1,2,2,1,2,2,4,6,1,11,15,15,13,6,8,2,2,4,4,4,3,1,0,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,ACHAVIRI,263,6,6,5,4,6,3,4,2,6,8,5,3,9,9,5,10,6,3,4,2,8,19,14,14,14,10,13,12,15,7,12,9,6,3,1,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,SACACANI,125,2,3,2,4,4,0,0,2,2,0,1,1,1,0,0,0,0,6,1,4,8,14,12,8,7,10,7,1,9,3,3,5,2,3,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,PUERTO CHILAHUALA,149,0,3,3,3,2,2,1,3,3,2,2,3,0,6,1,3,3,1,5,2,4,8,12,5,9,7,8,15,8,9,8,3,2,2,0,1
La Paz,Gualberto Villarroel,San Pedro de Curahuara,PUERTO CAPITAL CASTRILLO,101,1,1,2,1,0,1,2,1,2,1,3,2,2,1,0,3,0,2,5,0,9,5,4,9,7,5,8,7,4,5,2,3,2,1,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,UNTO CHICO BAJO,251,0,2,4,2,1,2,1,3,0,5,4,6,6,3,7,7,6,5,8,4,32,21,15,16,6,9,27,16,11,8,1,8,2,2,1,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,JANKHO MARCA,387,2,3,6,3,5,4,8,5,2,5,9,7,8,10,7,8,10,6,13,9,51,33,26,25,20,24,19,12,9,14,6,5,7,2,4,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,JANCO MARKA GRANDE,16,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,1,1,1,0,3,0,2,0,0,0,0,0,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,VILACONDO,111,1,0,3,2,2,1,2,4,0,1,1,3,2,1,2,2,1,2,4,3,8,11,9,4,5,7,4,4,8,4,1,2,6,0,1,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,PAMPA HUTA,197,0,0,0,1,1,0,0,0,1,3,1,4,2,2,3,5,1,6,0,5,29,28,15,17,16,12,6,5,11,10,4,4,4,0,1,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,JANCO MARKA GRANDE,102,5,0,1,2,2,3,1,3,1,2,1,3,1,2,2,2,2,2,3,3,13,7,4,8,4,7,5,4,1,3,2,0,3,0,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,COLCHANI,115,0,0,1,0,3,1,1,1,3,1,1,1,1,0,1,1,4,0,3,1,9,8,8,12,10,11,4,2,3,11,8,4,1,0,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,SAN JUAN PATA,141,2,0,1,2,2,2,4,1,2,4,5,2,4,1,3,2,4,1,3,1,12,13,14,8,6,7,7,9,4,1,3,8,0,1,2,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,PUJUHALLITA,114,0,1,1,2,4,1,0,3,3,4,1,1,2,2,3,3,4,1,2,1,6,3,11,10,10,2,7,5,4,5,7,4,0,1,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,MANQUIRI,65,0,0,0,1,0,0,1,0,0,0,4,0,4,0,4,3,1,4,2,0,4,0,1,0,1,6,9,3,4,4,1,4,3,0,1,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,ACOHACONI,127,3,1,0,2,4,0,2,1,1,0,3,1,3,0,3,2,1,0,4,0,8,8,5,2,9,15,6,3,14,8,4,8,2,2,0,2
La Paz,Gualberto Villarroel,San Pedro de Curahuara,PAXICALA,70,1,1,0,2,1,1,0,2,1,1,0,1,1,1,0,7,4,0,2,3,5,2,3,3,5,3,4,4,4,3,2,0,3,0,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,PITICOLLO,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,2,1,5,5,7,13,6,12,9,1,0,0,1,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,VILLA POTOSI,112,1,1,1,0,4,3,0,4,3,2,3,2,4,1,6,6,2,1,2,1,4,4,4,7,9,5,5,3,5,4,3,6,2,2,2,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,VILLA MANQUIRI,477,5,7,8,8,10,9,7,7,12,6,17,6,16,6,11,7,8,9,19,14,59,43,42,30,26,17,11,8,15,13,6,8,2,1,2,2
La Paz,Gualberto Villarroel,San Pedro de Curahuara,CENTRO MANQUIRI,100,0,1,2,1,1,0,1,1,3,0,2,1,0,1,3,3,5,1,2,2,9,6,12,7,5,3,5,4,3,4,5,3,2,2,0,0
La Paz,Gualberto Villarroel,San Pedro de Curahuara,JAILLIRI,113,0,1,3,1,2,1,1,1,2,2,3,1,2,2,2,5,1,2,2,2,6,5,7,4,7,10,8,7,3,7,5,2,6,0,0,0
